ra,dec,rMeanPSFMag
149.39351635,45.09909728,-999.000
149.39720203,45.09549791,-999.000
149.40496614,45.09478475,-999.000
149.42135863,45.09475862,-999.000
150.28712862,45.23664829,-999.000
150.30403153,45.23913600,-999.000
150.31403109,45.24089474,-999.000
150.32095902,45.23793920,-999.000
150.32985373,45.23391072,-999.000
150.49718738,45.39931580,-999.000
150.50077332,45.39720923,-999.000
150.50356825,45.39586203,-999.000
150.50487351,45.39374643,-999.000
150.51284525,45.39597828,-999.000
150.51878904,45.39898050,-999.000
150.05151789,44.52895965,-999.000
150.05334799,44.52832055,-999.000
150.05492491,44.52516105,-999.000
150.06221442,44.53098221,-999.000
150.07553621,44.52981852,-999.000
150.07805080,44.52471955,-999.000
150.08077094,44.53035382,-999.000
149.93432640,44.70336535,-999.000
149.93675920,44.70423159,-999.000
149.93741960,44.70217673,-999.000
149.93798592,44.70108594,-999.000
149.95406019,44.70508538,-999.000
149.95535264,44.70383935,-999.000
149.95677776,44.70434636,-999.000
149.95996361,44.70371402,-999.000
149.96206084,44.70710596,-999.000
149.96806114,44.70591310,-999.000
150.71176903,44.85548731,-999.000
150.72489207,44.84962145,-999.000
150.72479944,44.85051755,-999.000
150.72868663,44.85224525,-999.000
150.73013281,44.85114513,-999.000
150.73183281,44.85095978,-999.000
150.73289382,44.85527764,-999.000
150.73568990,44.85043832,-999.000
150.75539264,44.85724568,-999.000
150.36346116,44.98338126,-999.000
150.36353813,44.98530307,-999.000
150.36828137,44.98523476,-999.000
150.37241605,44.98722274,-999.000
150.40201187,44.98291574,-999.000
150.40188082,44.98320753,-999.000
150.70840016,45.12572456,-999.000
150.71181968,45.12775996,-999.000
150.71525180,45.13066645,-999.000
150.71528879,45.13206751,-999.000
150.71574692,45.12868225,-999.000
150.71799892,45.12926981,-999.000
150.72006870,45.12640836,-999.000
150.72068244,45.12843600,-999.000
150.72315007,45.13131183,-999.000
150.72472489,45.13057279,-999.000
150.72463775,45.12947723,-999.000
150.72919428,45.12798979,-999.000
150.73028844,45.12485137,-999.000
150.73034844,45.12447736,-999.000
149.99569255,44.47462380,-999.000
150.00594835,44.47738874,-999.000
150.00675639,44.48017326,-999.000
150.49168752,44.66076047,-999.000
150.52792655,44.82007512,-999.000
150.53970596,44.81706614,-999.000
150.55077394,44.82034885,-999.000
150.56387738,44.82013484,-999.000
150.49909021,44.95774154,-999.000
150.50207093,44.95776353,-999.000
150.51714302,44.95206297,-999.000
150.51761283,44.95129626,-999.000
150.51923410,44.95043812,-999.000
150.52112878,44.95582954,-999.000
150.52196866,44.95129371,-999.000
149.37826363,45.10319848,-999.000
149.39164446,45.10144297,-999.000
149.39198163,45.10083505,-999.000
149.41484305,45.10101133,-999.000
149.43607657,45.10484673,-999.000
149.44143955,45.10226426,-999.000
149.44235788,45.10580088,-999.000
149.44815775,45.10397168,-999.000
150.25512050,45.24631659,-999.000
150.25868538,45.24731826,-999.000
150.26387395,45.24301401,-999.000
150.27061983,45.24336462,-999.000
150.27131456,45.24107842,-999.000
150.28511528,45.24359901,-999.000
150.28709037,45.24259772,-999.000
150.30373600,45.24197326,-999.000
150.41706081,45.39964080,-999.000
150.41807510,45.40140016,-999.000
150.41957042,45.40405785,-999.000
150.42612615,45.40254593,-999.000
150.42828514,45.40463619,-999.000
150.42843909,45.40459782,-999.000
150.43397178,45.40441423,-999.000
150.44146877,45.40702402,-999.000
150.44160015,45.40219266,-999.000
150.44632788,45.40053744,-999.000
150.44721241,45.40348359,-999.000
150.44708858,45.40085494,-999.000
149.95247928,44.51455889,-999.000
149.95784604,44.50815746,-999.000
149.96159466,44.51504839,-999.000
149.96360695,44.51185046,-999.000
149.96369669,44.51153734,-999.000
149.96881307,44.51431573,-999.000
149.97078895,44.51418451,-999.000
149.97215067,44.51332938,-999.000
149.97470221,44.51474688,-999.000
149.97941601,44.51343556,-999.000
149.98147918,44.51459221,-999.000
149.98944264,44.50826751,-999.000
150.33285164,44.69099878,-999.000
150.33462610,44.69094725,-999.000
150.33522040,44.68764664,-999.000
150.33557850,44.68521925,-999.000
150.34186443,44.68660906,-999.000
150.34344935,44.68945968,-999.000
150.34979059,44.68422162,-999.000
150.36126822,44.68465459,-999.000
150.36339425,44.68448561,-999.000
150.38503867,44.68535073,-999.000
149.87671330,44.84603856,-999.000
149.87096249,45.56443546,-999.000
149.87636785,45.56387461,-999.000
149.87791725,45.55799533,-999.000
149.88438364,45.56229461,-999.000
149.88437784,45.56294391,-999.000
149.88581946,45.56495077,-999.000
149.91000444,45.56311669,-999.000
150.59067406,44.62930888,-999.000
150.59974491,44.62752831,-999.000
150.60415549,44.62751750,-999.000
150.61465373,44.63185075,-999.000
150.61450109,44.62939471,-999.000
150.61608901,44.62456199,-999.000
150.61616627,44.63271264,-999.000
150.62298425,44.63232089,-999.000
150.62332210,44.62558832,-999.000
150.62493545,44.62596296,-999.000
149.36434787,44.79149839,-999.000
149.38460358,44.79503733,-999.000
149.39563296,44.79539506,-999.000
149.39615823,44.79513271,-999.000
149.40375290,44.79445322,-999.000
149.41769331,44.79356594,-999.000
149.42975585,44.79288729,-999.000
149.86391170,44.93018939,-999.000
149.86880574,44.93213397,-999.000
149.87531531,44.92850736,-999.000
149.87545844,44.92830610,-999.000
149.88354835,44.92548097,-999.000
149.88800466,44.92636815,-999.000
149.91624187,44.92626634,-999.000
150.28619024,45.07061158,-999.000
150.28719142,45.06895369,-999.000
150.29170216,45.07448310,-999.000
150.29238942,45.06761972,-999.000
150.30349335,45.06793565,-999.000
150.30377613,45.07191388,-999.000
150.30512558,45.07394679,-999.000
150.30575103,45.06982597,-999.000
149.26080302,45.21936594,-999.000
149.26283630,45.22046673,-999.000
149.26323411,45.22280417,-999.000
149.27351215,45.22245709,-999.000
149.28213071,45.21851630,-999.000
149.30589437,45.22289894,-999.000
149.31143657,45.21953124,-999.000
149.31157607,45.21984527,-999.000
149.59476682,45.37538924,-999.000
149.59517024,45.38110673,-999.000
149.60574165,45.38238381,-999.000
150.12553953,44.45429004,-999.000
150.12665119,44.45091789,-999.000
150.13293793,44.45278107,-999.000
150.13296599,44.45249621,-999.000
150.13756153,44.45564067,-999.000
150.14086707,44.45615142,-999.000
150.14313335,44.45669987,-999.000
150.14482570,44.45596643,-999.000
150.14818118,44.45062121,-999.000
150.15787364,44.45492415,-999.000
150.16084684,44.45584517,-999.000
150.16291675,44.45562322,-999.000
150.16300554,44.45015144,-999.000
150.16379536,44.45137768,-999.000
150.73293171,45.21029671,-999.000
150.74055396,45.20941994,-999.000
150.75023939,45.21204406,-999.000
150.76481332,45.21276026,-999.000
150.76630763,45.21494672,-999.000
149.23849819,45.21948935,-999.000
149.55068614,45.37889482,-999.000
149.55632607,45.37614800,-999.000
149.55905616,45.37474838,-999.000
149.57496021,45.38269116,-999.000
149.57621855,45.38199002,-999.000
149.57644661,45.38181800,-999.000
149.58133831,45.38255607,-999.000
149.58241235,45.37860365,-999.000
149.58534954,45.37468011,-999.000
149.58560966,45.37993967,-999.000
149.58775456,45.37891217,-999.000
150.07346174,44.45248353,-999.000
150.07354355,44.45769315,-999.000
150.08166204,44.45579247,-999.000
150.08434153,44.45558323,-999.000
150.08792539,44.45100328,-999.000
150.11729512,44.45527943,-999.000
150.07329859,44.65333344,-999.000
150.08654486,44.65664747,-999.000
150.08773155,44.65259135,-999.000
150.09458488,44.65720757,-999.000
150.60880173,44.81442585,-999.000
150.69293818,44.94139197,-999.000
150.70858286,44.94595354,-999.000
150.71721169,44.94441127,-999.000
150.72736346,44.94403722,-999.000
150.72845976,44.94541312,-999.000
150.73699423,44.94285770,-999.000
150.74301785,44.94180815,-999.000
149.27852754,45.09202152,-999.000
149.27776984,45.09514079,-999.000
149.27749965,45.09543242,-999.000
149.27688094,45.09842368,-999.000
149.27672025,45.09888099,-999.000
149.27603196,45.09410496,-999.000
149.27159011,45.09764961,-999.000
149.25179091,45.09183870,-999.000
149.25006064,45.09236686,-999.000
149.24062827,45.09846766,-999.000
149.23073081,45.09606584,-999.000
150.09432600,45.23831625,-999.000
150.09647055,45.23415452,-999.000
150.12607950,45.23653566,-999.000
150.13132088,45.23773746,-999.000
150.13570881,45.23777813,-999.000
149.23678436,44.82713082,-999.000
149.24428130,44.82758371,-999.000
149.24498610,44.82904588,-999.000
150.68997176,44.95651255,-999.000
150.69875686,44.95534502,-999.000
150.70717812,44.95222879,-999.000
150.70790672,44.95248648,-999.000
150.70952470,44.95166354,-999.000
150.71307902,44.95103087,-999.000
150.72108024,44.94948650,-999.000
149.72937216,45.10250284,-999.000
149.76447366,45.09944962,-999.000
149.77174037,45.10442173,-999.000
149.77461688,45.10371516,-999.000
149.78373620,45.10413765,-999.000
149.78584074,45.10658987,-999.000
149.79613554,45.10156168,-999.000
150.54828917,45.24598411,-999.000
150.55161004,45.24713068,-999.000
150.55846417,45.24924518,-999.000
150.57608191,45.24412017,-999.000
150.59042550,45.24234092,-999.000
149.45090981,45.41181475,-999.000
149.45108847,45.41572066,-999.000
149.45159372,45.40866880,-999.000
149.45237715,45.40948080,-999.000
149.45338140,45.40996419,-999.000
149.45456538,45.40847421,-999.000
149.45551901,45.41079125,-999.000
149.45608222,45.40823574,-999.000
149.45675324,45.41310369,-999.000
149.45791928,45.41297521,-999.000
149.45801394,45.41067863,-999.000
149.45826153,45.41531837,-999.000
149.45845705,45.41106253,-999.000
149.45874569,45.41232245,-999.000
149.45882760,45.41446743,-999.000
149.45971222,45.41529173,-999.000
149.45989583,45.41354785,-999.000
149.46045224,45.40994959,-999.000
149.46055914,45.41317721,-999.000
149.46118699,45.41164135,-999.000
150.09151324,44.51457504,-999.000
150.09226875,44.51542349,-999.000
150.09341833,44.51050809,-999.000
150.09317441,44.50883285,-999.000
150.09426408,44.51605351,-999.000
150.09427934,44.51034637,-999.000
150.09495068,44.51517343,-999.000
150.10541284,44.51078904,-999.000
150.10973335,44.51106809,-999.000
150.11238438,44.50930588,-999.000
150.12271189,44.50925183,-999.000
150.62698168,44.68412420,-999.000
150.64219504,44.68488079,-999.000
150.64211216,44.68424939,15.227
150.64539731,44.68568872,-999.000
150.65441104,44.69056272,-999.000
150.65870507,44.69116256,-999.000
150.65986657,44.69085268,-999.000
150.66171791,44.68300294,-999.000
150.66200563,44.68321080,-999.000
150.66726087,44.68781119,-999.000
150.67032060,44.68637797,-999.000
150.67681597,44.68301838,-999.000
150.68408329,44.68366688,-999.000
150.69215513,44.68953863,-999.000
150.28267522,44.84377980,-999.000
150.01349840,44.54945813,-999.000
150.01479263,44.55534201,-999.000
150.01590211,44.55546956,-999.000
150.03094107,44.55088480,-999.000
150.03504601,44.55739522,-999.000
150.05405211,44.55520886,-999.000
150.05496091,44.55500384,-999.000
150.05583698,44.55669045,-999.000
150.15987938,44.71754119,-999.000
150.17663081,44.72002013,-999.000
150.19188516,44.72395360,-999.000
150.19692360,44.71654771,-999.000
150.19818343,44.71799283,-999.000
150.20035234,44.72348238,-999.000
150.20214956,44.72116173,-999.000
149.93713973,44.86714658,-999.000
149.94604050,44.86910154,-999.000
149.95125746,44.86780813,-999.000
149.95221289,44.87426650,-999.000
149.95361119,44.87119642,-999.000
149.95465012,44.86883582,-999.000
149.96051000,44.87369941,-999.000
149.96366273,44.86989742,-999.000
149.96386403,44.87169367,-999.000
150.04343339,45.00726508,-999.000
150.05219830,45.00709767,-999.000
150.06135217,45.00519915,-999.000
150.08126182,45.00107166,-999.000
150.10657098,45.00406260,-999.000
150.11067203,45.00187152,-999.000
150.67099328,45.14468986,-999.000
150.68000902,45.14714143,-999.000
150.68040413,45.14672297,-999.000
150.68062728,45.14942951,-999.000
150.68361780,45.14601977,-999.000
150.68382426,45.14816192,-999.000
150.68873891,45.14377522,-999.000
150.68902401,45.14355764,-999.000
150.69219073,45.14541744,-999.000
149.29370946,45.30118765,-999.000
149.29505087,45.29988414,-999.000
149.30691702,45.30670930,-999.000
149.31012689,45.30312228,-999.000
149.32573417,45.30244256,-999.000
149.34638669,45.30063214,-999.000
149.34861045,45.30011118,-999.000
150.33311344,45.45982405,-999.000
150.33386613,45.45961760,-999.000
150.33425952,45.45939943,-999.000
150.33600908,45.46337949,-999.000
150.34081063,45.46400249,-999.000
150.34140718,45.45852940,-999.000
150.35558285,45.45845572,-999.000
150.36160730,45.45943527,-999.000
150.36203001,45.45901945,-999.000
150.36221817,45.46254364,-999.000
150.36457478,45.46547108,-999.000
150.36500020,45.46584930,15.844
150.36519556,45.45956058,-999.000
150.36630210,45.46608836,-999.000
150.11742825,44.58757694,-999.000
150.11886737,44.58291511,-999.000
150.12299950,44.58998243,-999.000
150.13232094,44.58627737,-999.000
150.13441437,44.59074468,-999.000
150.51067680,44.68775099,-999.000
150.52762951,44.68651742,-999.000
150.09509390,44.84213814,-999.000
150.09822035,44.84777813,-999.000
150.11721346,44.84299578,-999.000
150.11815534,44.84634805,-999.000
150.12304626,44.84282798,-999.000
150.12860070,44.84759673,-999.000
150.13161589,44.84884438,-999.000
150.13355977,44.84434575,-999.000
150.13861324,44.84775506,-999.000
150.14051174,44.84569342,-999.000
149.70931503,44.97436230,-999.000
149.73164242,44.98133836,-999.000
149.73450160,44.97729485,-999.000
149.74161498,44.97837667,-999.000
149.74742390,44.97782863,-999.000
149.75404117,44.98202966,13.305
149.75526892,44.98231545,-999.000
149.76931474,44.97516430,-999.000
149.77848573,44.98190278,-999.000
149.77957480,44.97594108,-999.000
149.78168049,44.97984641,-999.000
150.28941845,45.11902819,-999.000
150.32216714,45.11690317,-999.000
149.87913465,45.27070531,-999.000
149.87952548,45.27121136,-999.000
149.88435612,45.27292920,-999.000
149.89626261,45.27317336,-999.000
149.92152576,45.27399599,-999.000
149.92638789,45.26770605,-999.000
149.93719295,45.27372142,-999.000
149.93975916,45.26827759,-999.000
149.94727990,45.27211455,-999.000
149.94907653,45.26643407,-999.000
150.04059469,45.43251501,-999.000
150.06754693,45.43089824,-999.000
150.10034800,45.42888308,-999.000
150.10103624,45.42914333,-999.000
150.10132669,45.43049564,-999.000
149.91571534,44.54787705,-999.000
149.91880034,44.54836878,-999.000
149.92141966,44.54899046,-999.000
149.94224724,44.54257196,-999.000
149.95455562,44.54258365,-999.000
150.38960542,44.71256336,-999.000
150.39150763,44.71296593,-999.000
150.40185101,44.71355263,-999.000
150.40542998,44.71386564,-999.000
150.40897073,44.71402348,-999.000
150.41196297,44.71436548,-999.000
150.41625116,44.71476407,-999.000
150.41972342,44.70979230,-999.000
150.43695876,44.70960406,-999.000
150.41367359,45.03689459,-999.000
150.41402242,45.03702256,-999.000
150.43069641,45.03886990,-999.000
150.43365386,45.03601971,-999.000
150.43838576,45.03987568,-999.000
150.43954366,45.03765823,-999.000
150.43992082,45.03742709,-999.000
150.44838290,45.04092038,-999.000
150.45256514,45.03760077,-999.000
150.46230571,45.03492943,-999.000
150.46810263,45.03763856,-999.000
150.46820145,45.03514898,-999.000
149.31363261,45.18958833,-999.000
149.31496376,45.18538102,-999.000
149.31606369,45.18651683,-999.000
149.31703775,45.18367393,-999.000
149.32061064,45.18303925,-999.000
149.32057393,45.18598971,-999.000
149.32195130,45.18811775,-999.000
149.33206321,45.18311684,-999.000
149.34528802,45.19012428,-999.000
149.34533527,45.18983092,-999.000
149.35308361,45.19090193,-999.000
150.36060715,45.33967633,-999.000
150.34868527,45.33970262,-999.000
150.34096985,45.33599489,-999.000
150.34087998,45.33566655,-999.000
149.83085285,45.52699003,-999.000
149.83298760,45.52999224,-999.000
149.84945639,45.52459161,-999.000
149.85755370,45.52580888,-999.000
149.87552470,45.52865429,-999.000
149.87597648,45.52854047,-999.000
150.28288286,44.63368299,-999.000
150.29817061,44.64047439,13.919
150.29873828,44.63809549,15.708
150.29926517,44.63378158,-999.000
150.30355679,44.63866819,-999.000
150.31041331,44.63792126,-999.000
150.31299460,44.63977744,-999.000
150.31306224,44.63925033,-999.000
150.31839658,44.63953006,-999.000
150.32508867,44.63614594,-999.000
149.23600863,44.80333911,-999.000
149.24438261,44.80465651,-999.000
149.24748112,44.80672460,-999.000
149.24785216,44.80641754,-999.000
149.26355242,44.80614311,-999.000
149.26407542,44.80698314,-999.000
149.64217083,44.93516441,-999.000
149.64540296,44.93309345,-999.000
149.66084724,44.93740946,-999.000
149.66638577,44.93715281,-999.000
149.67495636,44.93453136,-999.000
149.67570328,44.93559582,-999.000
149.96860158,45.07528815,-999.000
149.97237710,45.07966504,-999.000
149.98641253,45.08063040,-999.000
149.98685297,45.08202981,-999.000
149.98906811,45.07498597,-999.000
149.99501513,45.07685384,-999.000
150.00439236,45.07827489,-999.000
150.01169044,45.08197593,-999.000
150.51126478,45.27693349,-999.000
150.51532690,45.28043718,-999.000
150.53313939,45.27784336,-999.000
149.58896397,45.44216618,-999.000
149.60011562,45.44921731,-999.000
149.60131865,45.44340437,-999.000
149.69213390,44.58328779,-999.000
149.69778103,44.58338883,-999.000
149.70384164,44.58548496,-999.000
149.70557744,44.58832760,-999.000
149.70895626,44.58544388,-999.000
